Month,CBSACode,CBSATitle,Nielsen HH Rank,Hotness Rank ,Hotness Rank M/M,Hotness Rank Y/Y,Hotness Score,Supply Score,Demand Score,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,Median DOM (vs US),Views Per Property M/M,Views Per Property Y/Y,Views Per Property  (vs US),Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Median Listing Price  (vs US),Quality Flag
201812,37860,"Pensacola-Ferry Pass-Brent, FL",109,237,4,-58,24.916388,24.08026756,25.75250836,96,5,0.0549,10,0.1163,16,-0.0192,0.02,0.8361,263673,-0.0093,0.0145,0.9124,0
201812,43620,"Sioux Falls, SD",179,148,13,1,51.003344,86.95652174,15.05016722,62,10.5,0.2039,3,0.0508,-18,0.1053,0.2,0.6885,229900,0,-0.0004,0.7955,0
201812,38340,"Pittsfield, MA",294,292,-3,4,6.521739,1.003344482,12.04013378,131.5,10,0.0823,-5.5,-0.0401,51.5,-0.0238,0.3667,0.6721,365000,0.0021,-0.0132,1.263,0
201812,17660,"Coeur d'Alene, ID",272,114,-3,51,60.869565,39.46488294,82.27424749,86.5,10,0.1307,-14.5,-0.1436,6.5,-0.0215,0.2466,1.4918,399900,0.0067,0.0124,1.3837,0
201812,17980,"Columbus, GA-AL",161,296,-4,-12,5.852843,8.361204013,3.344481605,111,12,0.1212,7,0.0673,31,0.0323,0.28,0.5246,167872.5,-0.01,0.0492,0.5809,0
201812,19340,"Davenport-Moline-Rock Island, IA-IL",125,89,14,27,67.725753,76.92307692,58.52842809,67,6,0.0984,-3,-0.0429,-13,0,0.3462,1.1475,149000,-0.0062,0.0283,0.5156,0
201812,20700,"East Stroudsburg, PA",273,225,3,2,28.929766,5.016722408,52.84280936,117,11,0.1038,-4.5,-0.037,37,0.0075,0.2642,1.0984,179900,-0.0001,0.0903,0.6225,0
201812,27140,"Jackson, MS",100,206,1,-8,34.113712,13.37792642,54.84949833,105,9,0.0938,11,0.117,25,0.0074,0.3333,1.1148,234700,-0.0087,0.016,0.8121,0
201812,23540,"Gainesville, FL",166,153,11,15,49.331104,32.10702341,66.55518395,90,6,0.0714,-9,-0.0909,10,0,0.087,1.2295,245000,0.007,0.0251,0.8478,0
201812,35300,"New Haven-Milford, CT",63,155,-1,1,48.829431,25.4180602,72.24080268,95,12,0.1446,6,0.0674,15,0.0062,0.3065,1.3279,259900,-0.0192,0.0192,0.8993,0
201812,25900,"Hilo, HI",226,223,21,-30,29.765886,16.05351171,43.47826087,102,-5.5,-0.0512,-2,-0.0192,22,0.0083,0.0167,1,485000,0,-0.0082,1.6782,0
201812,36260,"Ogden-Clearfield, UT",101,84,-11,-35,68.561873,97.65886288,39.46488294,52,8.5,0.1954,5,0.1064,-28,-0.0569,0.0357,0.9508,358500,0.0244,0.1207,1.2405,0
201812,26420,"Houston-The Woodlands-Sugar Land, TX",5,200,11,-5,35.117057,68.22742475,2.006688963,71,6,0.0923,0,0,-9,0.0526,0.25,0.4918,307590,-0.0078,-0.0204,1.0643,0
201812,39900,"Reno, NV",115,138,-18,-91,56.187291,57.19063545,55.18394649,75,10.5,0.1628,3,0.0417,-5,-0.0145,-0.1392,1.1148,413450,-0.0132,-0.0383,1.4306,0
201812,30140,"Lebanon, PA",299,212,-29,12,33.110368,8.361204013,57.85953177,111,16.25,0.1715,9,0.0882,31,-0.0789,0.4583,1.1475,209900,-0.0853,0.077,0.7263,0
201812,41500,"Salinas, CA",150,107,-24,-3,61.705686,32.10702341,91.30434783,90,15.5,0.2081,0.5,0.0056,10,-0.0196,0.1236,1.6393,879450,0.0432,-0.0222,3.0431,0
201812,34060,"Morgantown, WV",287,236,14,42,25.083612,10.03344482,40.13377926,109,10,0.101,-8,-0.0684,29,0.0727,0.5128,0.9672,233250,-0.0147,0.0956,0.8071,0
201812,28660,"Killeen-Temple, TX",127,100,30,18,63.043478,64.88294314,61.20401338,72,4.5,0.0667,6,0.0909,-8,0.0143,0.449,1.1639,204990,0.0254,0.1395,0.7093,0
201812,45220,"Tallahassee, FL",135,170,5,8,45.986622,45.81939799,46.15384615,81,5,0.0658,-3,-0.0357,1,0.024,0.28,1.0492,215000,0,0.0142,0.7439,0
201812,28700,"Kingsport-Bristol-Bristol, TN-VA",153,195,-7,17,36.454849,7.357859532,65.55183946,112,13.5,0.1371,3,0.0275,32,-0.0263,0.3704,1.2131,169600,-0.0225,0.0065,0.5869,0
201812,49620,"York-Hanover, PA",117,75,-1,42,70.735786,60.2006689,81.27090301,74,7.5,0.1128,-7,-0.0864,-6,-0.0538,0.2754,1.4426,209990,-0.0116,0.0611,0.7266,0
201812,30700,"Lincoln, NE",155,95,-7,-24,63.879599,93.64548495,34.11371237,58,13,0.2889,3,0.0545,-22,-0.0517,0.0577,0.9016,270000,0.0094,0.0004,0.9343,0
201812,17020,"Chico, CA",196,1,15,28,100,100,100,37,-22,-0.3729,-31,-0.4559,-43,0.1939,0.764,2.5738,330000,0.0909,0.1466,1.1419,0
201812,37460,"Panama City, FL",215,278,6,-4,11.371237,7.357859532,15.38461538,112,-1,-0.0088,5,0.0467,32,-0.0455,0.1667,0.6885,349900,0.0173,0.1111,1.2107,0
201812,18880,"Crestview-Fort Walton Beach-Destin, FL",171,247,9,13,23.578595,10.03344482,37.12374582,109,7,0.0686,-10,-0.084,29,0.0275,0.2727,0.918,369900,0.0434,0.042,1.2799,0
201812,41940,"San Jose-Sunnyvale-Santa Clara, CA",36,52,18,-51,75.919732,99.33110368,52.5083612,51,12.5,0.3247,14,0.3784,-29,0.0806,-0.4683,1.0984,999999,-0.0766,-0.115,3.4602,0
201812,30980,"Longview, TX",211,220,3,46,30.100334,14.3812709,45.81939799,103,6,0.0619,-13,-0.1121,23,0.024,0.5238,1.0492,189949.5,-0.0258,0.024,0.6573,0
201812,42680,"Sebastian-Vero Beach, FL",254,191,9,15,37.792642,45.81939799,29.76588629,81,4,0.0519,-10,-0.1099,1,-0.0536,0.1277,0.8689,315000,0,-0.0153,1.09,0
201812,31140,"Louisville/Jefferson County, KY-IN",42,18,-1,25,87.123746,86.62207358,87.62541806,62.5,9.5,0.1792,-5.5,-0.0809,-17.5,-0.0052,0.3194,1.5574,240000,-0.0301,0.0946,0.8304,0
201812,43900,"Spartanburg, SC",159,181,12,30,41.137124,49.49832776,32.77591973,79,5,0.0676,-7,-0.0814,-1,0,0.35,0.8852,209900,-0.002,0.0212,0.7263,0
201812,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,203,-5,-12,34.782609,43.14381271,26.42140468,84,11,0.1507,-3,-0.0345,4,-0.0192,0.0625,0.8361,524900,-0.0078,0.1051,1.8163,0
201812,11460,"Ann Arbor, MI",142,53,-13,-15,75.919732,64.88294314,86.95652174,72,12.5,0.2101,-1,-0.0137,-8,-0.0052,-0.0865,1.5574,365345,0.0293,0.059,1.2642,0
201812,40060,"Richmond, VA",45,73,-5,41,71.404682,85.6187291,57.19063545,63,7.5,0.1351,-10,-0.137,-17,-0.0548,0.1897,1.1311,299950,-0.0001,0.0379,1.0379,0
201812,12940,"Baton Rouge, LA",68,251,0,-68,23.076923,27.75919732,18.39464883,94,6.5,0.0743,8,0.093,14,-0.0108,-0.0612,0.7541,238102.5,-0.0067,0.0582,0.8239,0
201812,42220,"Santa Rosa, CA",104,60,17,-52,73.913043,82.60869565,65.2173913,65,8.25,0.1454,13,0.25,-15,0.035,-0.1868,1.2131,665000,-0.0221,-0.0828,2.301,0
201812,16580,"Champaign-Urbana, IL",187,288,-11,-3,8.695652,11.70568562,5.685618729,107,12.5,0.1323,-4,-0.036,27,-0.0141,0.25,0.5738,159900,-0.0303,0.0417,0.5533,0
201812,45860,"Torrington, CT",222,257,0,4,20.06689,1.337792642,38.79598662,125,4,0.0331,1,0.0081,45,-0.0339,0.2391,0.9344,329000,-0.003,-0.0027,1.1384,0
201812,29620,"Lansing-East Lansing, MI",108,71,-12,-21,72.073579,73.91304348,70.23411371,68,9,0.1525,0,0,-12,-0.0482,0.1127,1.2951,159950,-0.035,0.1039,0.5535,0
201812,14500,"Boulder, CO",152,110,-6,-46,61.204013,76.92307692,45.48494983,67,13.5,0.2523,-6,-0.0822,-13,0.0328,-0.1711,1.0328,598000,0.031,-0.0448,2.0692,0
201812,48900,"Wilmington, NC",165,222,5,10,29.765886,5.016722408,54.51505017,117,3.5,0.0308,9,0.0833,37,0,0.3878,1.1148,339500,-0.0138,0.0446,1.1747,0
